264
1	3.277722192	-2.708689183	-3.516056409
1	-0.339364742	-1.985222044	2.888865293
1	-1.972300937	-0.596871757	-2.967362437
1	0.416892535	0.743878206	-1.395525409
1	-2.316870615	-2.978967151	-2.705687392
1	0.570337313	2.185794358	0.502898799
1	1.273890981	2.166174729	-0.419976492
1	-1.489210568	2.270554197	1.239211993
1	-3.140619296	3.172023134	-1.933723419
1	-1.763412159	1.998193326	-2.841737868
1	3.220438774	0.900863648	1.892601827
1	-2.645254457	2.033526062	-0.369081355
1	-0.166388352	-3.261490746	-3.340904343
1	-0.888968097	-2.026971372	0.224900067
1	-3.498295241	1.893919208	1.618767266
1	-1.085224234	-1.558075637	-1.874477693
1	0.375732933	2.883942653	3.422439782
1	-1.087614244	0.164075092	3.453689096
1	1.342984988	0.694990654	1.937795789
1	2.343756572	-3.216587415	-2.798043555
1	-2.895192764	-0.571069729	1.095599209
1	-0.845838196	-2.690240434	-1.970027165
1	0.901728865	1.792325964	1.979588739
1	0.288654998	1.749743945	-3.464450633
1	-2.508165313	0.467939305	-3.198648286
1	0.089440281	-3.469718248	1.252391554
1	0.580560758	-2.191355894	-3.467547244
1	-0.483686845	-1.188373013	0.799917805
1	-1.70893431	1.206344054	1.506692399
1	0.333785378	1.372552531	-2.517699173
1	0.810994205	-0.028334741	-0.629054296
1	-1.873763163	2.564257163	3.199721951
1	-0.838179702	-3.014660971	2.809509999
1	-2.608068075	-3.034244772	3.378870402
1	0.477648456	0.924921181	2.464706514
1	-0.16008838	-2.628133547	-1.210636871
1	-2.813873421	1.927777221	-2.518873587
1	2.468515765	-2.019484051	-3.25046036
1	-3.435163906	0.074646914	0.166654868
1	1.283507827	-0.969722197	-1.893953295
1	-2.939454021	-2.483189653	-1.928808947
1	1.076613581	-3.278744358	1.944727665
1	3.106072786	0.3413072	-0.650498149
1	1.714620828	2.390222463	2.465130421
1	0.983239435	-2.481343072	-2.455037578
1	-1.429726431	0.932986348	-2.94318532
1	-1.051594462	1.804279169	2.240418096
1	2.936256347	0.63946374	-1.693008423
1	-1.818411362	-2.417735576	-1.79430634
1	-2.268329983	-0.168474075	2.920338854
1	3.446594702	-2.09095897	-0.983029671
1	1.033735196	-1.433925209	-0.586309871
1	-1.318925917	0.714909244	-0.670295584
1	2.492163724	-3.113250682	2.966912895
1	-1.3037071	-0.274076028	2.530920614
1	2.254077059	1.336608592	-1.57263102
1	0.099473685	-2.558818269	2.004656622
1	1.80936202	-0.128118043	2.439764459
1	-1.003560276	1.253202306	0.552407553
1	-0.827078254	-0.337438575	1.545606912
1	1.630914755	-0.210559363	1.060013201
1	-0.953627716	-1.99478133	1.44388284
1	3.401025338	2.075708293	-0.123960639
1	-1.026254628	2.996740117	-2.055489714
1	2.269625052	1.15906465	2.399780189
1	-0.563678042	2.682319301	0.518381582
1	3.053085393	2.524257786	-1.433899818
1	2.503970848	0.175012402	0.458275303
1	2.236706967	0.435488364	1.578400556
1	-2.827841001	2.601188966	2.764006339
1	-2.115724235	2.848758927	-2.262789332
1	0.216586468	-3.388629876	2.583639756
1	1.555441526	0.513992222	-1.018543326
1	1.74221197	0.785512239	0.759419617
1	0.64887907	-0.82467186	0.104582152
1	2.650783514	0.315236751	-3.333739958
1	-0.179348054	2.703981318	-2.788561314
1	0.630595364	-0.090061561	1.86747445
1	2.901193961	1.220536946	0.517880752
1	-2.328506787	2.914344455	-1.009794804
1	-2.454052881	-0.897640655	1.87988585
1	1.266503615	2.200690353	-3.198855527
1	-2.285059649	-1.815212894	0.386461984
1	-3.450329356	3.22262733	-0.805682372
1	-0.409756587	1.741182221	1.430066457
1	0.842004686	-2.802057179	-0.759814483
1	2.922900273	-2.395420819	-1.978558744
1	-1.289486897	-0.528811853	-1.899853312
1	-2.76649587	-0.280435238	-2.35827839
1	2.97674164	-0.472190762	1.96046585
1	2.774127301	1.581100337	-2.506020319
1	-2.096110723	-0.678540918	-1.259654513
1	3.377368469	-2.791157363	-0.150288035
1	1.418333059	3.437450663	0.607407605
1	-0.713892146	2.054571582	-3.408744781
1	-0.813568899	3.043150791	2.875991204
1	2.930146267	-3.483496804	-1.629131208
1	1.490802007	0.452235215	3.243500545
1	-2.736385071	-2.758670627	2.161567525
1	-3.333614153	-1.537242874	-2.365032679
1	2.404492474	1.586422822	1.374611266
1	0.626291283	-0.845819922	1.141410039
1	0.19778808	2.151696804	2.612059484
1	-0.110517544	-2.810356462	0.012128484
1	2.298614843	-1.133678655	-0.015537487
1	-1.657310544	2.606378969	0.101830613
1	-3.458303309	-3.285968483	2.871584335
1	1.42491076	0.032041574	-2.099565464
1	1.657957553	-0.065672193	-0.071998833
1	-1.887078057	0.753448043	3.156573223
1	-1.374807288	-2.453240114	-3.489151773
1	0.206628671	-0.866396853	-1.056604676
1	2.367199911	-1.08801203	1.124365094
1	1.853435472	-2.65787079	-0.304278976
1	3.025394459	2.350470708	2.616931895
1	0.902694308	1.01605838	0.010066925
1	-3.040160394	-0.051927538	2.034912353
1	0.326924013	3.417881565	0.288182957
1	2.631680973	-3.328868689	1.236041918
1	0.775677443	3.459080415	-1.654978485
1	0.91876035	-2.700989333	1.063160566
1	1.452056857	-1.692184628	-3.393415527
1	2.059488063	0.820987418	-2.664095423
1	-0.650555314	-2.842173417	0.855454474
1	0.127312803	0.066336141	-3.459730934
1	1.500140528	-1.86283461	0.312258679
1	2.053949404	1.143343347	-0.291931932
1	0.702311793	2.849792037	1.353773605
1	-2.660416492	-0.827454337	-0.088910658
1	-1.701823887	3.545709841	-3.339459212
1	3.207383585	-0.993177339	-1.551424113
1	-1.668828408	1.610378948	-1.23987451
1	-3.100338493	-0.230861185	-0.806418947
1	-3.188354094	0.955767649	-0.213092848
1	-2.350238745	3.172295464	1.482212463
1	1.499011991	1.778830336	-2.152954592
1	2.18406128	-0.385301278	-2.682122834
1	-3.290445442	0.214672251	3.196445499
1	1.947140859	-2.725494171	0.792527253
1	2.207627871	1.734417663	-3.452105918
1	-2.512655044	-1.941338369	-3.118929379
1	0.864237908	1.10478215	1.193581065
1	3.033310541	1.436584547	-0.817108523
1	3.149383742	2.836545722	-2.564139887
1	-2.215534305	-1.259278836	-2.158250813
1	1.618538278	-2.83476376	-3.369590618
1	-0.237456145	0.521211511	-0.274559467
1	3.139677594	3.116661371	3.465114384
1	1.722148861	-3.269515261	-1.194351687
1	-0.190945486	-0.296884914	2.554908554
1	2.665744843	-0.964933134	2.903327725
1	-2.901952031	3.306037484	-3.004687214
1	-1.047746606	-1.378426038	-0.660906071
1	-0.790393945	1.653970066	-2.399135824
1	0.375550032	0.310158904	-2.405997859
1	-3.162740118	0.859008218	-1.243063213
1	-1.064245617	0.779533647	2.048690578
1	-0.125946049	-0.820323103	-2.074067586
1	-0.058214413	-1.882048262	-0.558789543
1	-0.28467089	0.621887688	1.553567539
1	1.050458211	-1.162358364	2.927286742
1	-0.002546252	1.744939313	-0.197571483
1	1.140289788	3.419787422	-0.414530334
1	-0.790813444	0.047857327	0.511300167
1	-1.654654747	-2.401152348	2.477212484
1	-2.611863699	2.093483609	-1.554854205
1	3.109700529	1.425161319	3.215203526
1	2.895003972	0.404197606	2.724620969
1	2.800028429	-1.160618696	-2.545749633
1	2.80415116	-1.928336554	0.292545367
1	-1.292021982	2.639381426	-0.903856157
1	-1.938268484	3.426294718	2.594036052
1	-1.49706291	-0.480476361	-0.17359656
1	1.813283429	3.017508889	-2.359205268
1	-1.29166461	1.728481404	-0.342729918
1	-2.698786759	0.539417787	1.203630115
1	0.778616767	-0.109198816	2.963129332
1	-0.458517596	1.138747564	2.869819937
1	0.684799962	1.696176709	-1.627713283
1	-2.078869877	0.304067351	-1.4252425
1	-0.452071939	1.594148885	-1.328880802
1	-0.986239007	3.443388766	-0.105259656
1	3.017662771	-2.617505944	2.039277436
1	0.815919213	0.885217385	-3.311085126
1	-1.078289466	-3.372566655	1.834221997
1	-0.391023015	1.012560753	-3.151715939
1	3.321714202	-0.089370641	-2.48704866
1	-2.36089507	-3.367555623	-1.656778551
1	1.15483382	3.287656603	2.972867263
1	-1.904331223	0.298847948	0.658201515
1	1.953866233	-2.080035624	2.864704694
1	2.906526261	2.663291823	1.356321486
1	-1.920911111	-2.976622715	-0.261019186
1	-0.348991651	0.84713959	-1.988200696
1	0.031419449	1.046799057	0.758627286
1	-2.082125271	1.162201925	-2.095154681
1	2.691205968	3.520297422	0.11941848
1	-0.282779998	3.30366763	-1.028298139
1	-2.123779157	1.593217433	0.50158294
1	3.452290865	-3.101941607	-2.528799321
1	2.588860468	-1.639641836	2.067443755
1	0.029048093	-3.01062814	-2.322042977
1	3.348389432	0.270673953	1.099607558
1	0.678950445	0.181810914	0.686767607
1	0.375761981	2.729413383	-0.562514214
1	-1.061998099	-2.362703295	-0.932655025
1	0.844001091	-3.519370167	-2.757232988
1	-3.505605544	3.302205952	1.912568861
1	-2.315233458	0.521520646	-0.482879131
1	-0.350812184	-0.810542802	-0.204957839
1	0.299795936	-1.388592711	-2.798283994
1	-2.867144591	-2.826983913	0.711954487
1	1.102498718	-0.519851287	-3.297416678
1	0.508333217	-1.851387316	-1.597214139
1	-2.651155157	-1.284592824	2.818980292
1	-0.605730086	-1.991638668	-2.803378645
1	0.94566241	-2.299397545	2.640390482
1	0.744149322	2.598611839	-2.210240002
1	3.244641014	-0.89859545	0.672025064
1	2.00572735	2.764450991	0.063214126
1	3.475471856	0.869132376	-2.829874903
1	-1.567812231	-1.465894763	-3.420229001
1	-0.565112558	-0.776046037	-3.489642052
1	-3.506482613	2.0962599	-3.29649997
1	3.24005298	-0.867763665	-0.314501422
1	-0.190250064	2.83969353	1.90027924
1	-3.169199953	-1.921630947	-0.079374484
1	1.766780665	2.682246997	1.21249611
1	-2.555699189	1.711837443	3.470683177
1	-0.758077684	0.052441237	-2.621463437
1	-3.001900841	-1.290914434	-1.264934748
1	1.997245862	3.076469971	-3.494307113
1	-2.034478111	-1.801414305	1.551331384
1	-1.307559509	0.564665108	-1.899255889
1	-0.266048222	-1.329441561	2.003115176
1	-3.228116111	2.859596663	0.84145592
1	2.6446743	-2.740472474	-0.919905806
1	-1.725018084	-2.731116667	1.367901603
1	-2.658344753	3.017294369	-0.048113429
1	-0.553348304	-0.174924424	-1.169843817
1	-3.073048642	-0.777719188	-3.435501853
1	1.970636439	-1.95394379	-2.247256798
1	2.501591058	3.197046155	2.098415383
1	-2.686948656	0.930234963	2.270354652
1	-1.337929362	-3.343367155	-1.282906282
1	-2.815043062	-2.821440466	-0.814006436
1	1.636366922	-2.147575049	-1.246980916
1	-0.208306518	2.503575041	-1.616132411
1	1.006227203	-1.742070093	1.670128495
1	2.441094841	-1.779331134	-0.816846218
1	0.142374792	-2.005275072	0.8497098
1	-3.43088074	-1.536860429	1.65621135
1	-2.489087009	2.15178467	1.582857831
1	-1.590439375	-0.950542699	1.089591285
1	-1.326739419	-1.385180494	2.420984317
1	2.303414067	-0.382881246	-1.256622554
1	1.866917343	2.389615676	-1.44732676
1	-2.025919724	0.122559695	1.905915493
1	1.907116264	1.756466628	0.475854443
1	-3.277310148	-2.037117187	3.118821246
1	1.77611634	-0.961223958	1.906336999
1	1.200305938	1.452694828	3.069286464
1	-1.741508314	3.439892345	0.687502505
1	-2.118029634	1.754030381	2.488740063
